"timestamp","elapsed_s","position_lat","position_long","distance","power","power_filled","temperature"
2024-06-02 11:46:21,63,51.0458599682897,-114.011033931747,452.4,421,421,28
2024-06-02 11:46:22,64,51.0458749718964,-114.011155972257,460.9,323,323,28
2024-06-02 11:46:23,65,51.0458919871598,-114.011254962534,468.2,157,157,28
2024-06-02 11:46:24,66,51.0459099244326,-114.011352946982,475.3,241,241,28
2024-06-02 11:46:25,67,51.0459259338677,-114.011445986107,482.3,247,247,28
2024-06-02 11:46:26,68,51.0459459666163,-114.011542964727,489.3,343,343,28
2024-06-02 11:46:27,69,51.0459719505161,-114.011635920033,496.5,279,279,28
2024-06-02 11:46:28,70,51.046005981043,-114.011729964986,504,384,384,27
2024-06-02 11:46:29,71,51.0460459627211,-114.011818980798,511.7,469,469,27
2024-06-02 11:46:30,72,51.0460849385709,-114.011905984953,519.1,415,415,27
2024-06-02 11:46:31,73,51.046124920249,-114.011981924996,526.29,331,331,27
2024-06-02 11:46:32,74,51.0461639799178,-114.012052919716,532.79,354,354,27
2024-06-02 11:46:33,75,51.0462059732527,-114.012114945799,539.29,330,330,27
2024-06-02 11:46:34,76,51.0462459549308,-114.012176971883,545.2,176,176,27
2024-06-02 11:46:35,77,51.046272944659,-114.012237992138,550.5,164,164,27
2024-06-02 11:46:36,78,51.0462899599224,-114.012302951887,555.7,120,120,27
2024-06-02 11:46:37,79,51.0463009402156,-114.012380987406,561.2,161,161,27
2024-06-02 11:46:38,80,51.0463089868426,-114.01246195659,566.79,57,57,27
2024-06-02 11:46:39,81,51.0463189613074,-114.012542925775,572.9,16,16,27
2024-06-02 11:46:40,82,51.0463249962777,-114.012632947415,579.2,0,0,27
2024-06-02 11:46:41,83,51.0463359765708,-114.012714922428,585,0,0,27
2024-06-02 11:46:42,84,51.0463449452072,-114.012793963775,590.7,0,0,27
2024-06-02 11:46:43,85,51.0463399998844,-114.01288096793,596.9,18,18,27
2024-06-02 11:46:44,86,51.0463129263371,-114.012966966256,603.5,106,106,27
2024-06-02 11:46:45,87,51.0462779738009,-114.013040978462,609.79,37,37,27
2024-06-02 11:46:46,88,51.0462419316173,-114.013107949868,616,227,227,27
2024-06-02 11:46:47,89,51.0462109185755,-114.013165952638,621.29,50,50,27
2024-06-02 11:46:48,90,51.0461809951812,-114.013218926266,626.2,349,349,27
2024-06-02 11:46:49,91,51.0461529996246,-114.013269972056,631.1,298,298,27
2024-06-02 11:46:50,92,51.0461289435625,-114.013316994533,635.5,246,246,27
2024-06-02 11:46:51,93,51.046108994633,-114.013360999525,639.2,133,133,27
2024-06-02 11:46:52,94,51.0461009480059,-114.013396957889,642,21,21,27
2024-06-02 11:46:53,95,51.0461039654911,-114.013423947617,644,24,24,27
2024-06-02 11:46:54,96,51.0461219865829,-114.013440962881,646.4,46,46,27
2024-06-02 11:46:55,97,51.0461459588259,-114.013465940952,649.6,88,88,27
2024-06-02 11:46:56,98,51.0461729485542,-114.013497959822,653.29,66,66,27
2024-06-02 11:46:57,99,51.0462029557675,-114.013536935672,657.7,92,92,26
2024-06-02 11:46:58,100,51.0462289396673,-114.013572977856,661.7,0,0,26
2024-06-02 11:46:59,101,51.0462539177388,-114.013598961756,665,0,0,26
2024-06-02 11:47:00,102,51.0462709330022,-114.013618994504,667.4,0,0,26
2024-06-02 11:47:01,103,51.046280991286,-114.013648917899,669.7,1,1,26
2024-06-02 11:47:02,104,51.0462799854577,-114.01367993094,672.3,0,0,26
2024-06-02 11:47:03,105,51.0462619643658,-114.013709938154,675.3,0,0,26
2024-06-02 11:47:04,106,51.046235980466,-114.013741957024,678.8,0,0,26
2024-06-02 11:47:05,107,51.0462079849094,-114.013781938702,683,2,2,26
2024-06-02 11:47:06,108,51.0461789835244,-114.01382795535,687.7,78,78,26
2024-06-02 11:47:07,109,51.0461429413408,-114.013873971999,692.8,0,0,26
2024-06-02 11:47:08,110,51.0461159516126,-114.01391797699,697.3,0,0,26
2024-06-02 11:47:09,111,51.0460849385709,-114.013955947012,701.7,21,21,26
2024-06-02 11:47:10,112,51.0460559371859,-114.013993917033,705.9,9,9,26
2024-06-02 11:47:11,113,51.0460279416293,-114.014032976702,709.9,94,94,26
2024-06-02 11:47:12,114,51.0459979344159,-114.014070946723,714,35,35,26
2024-06-02 11:47:13,115,51.0459719505161,-114.014108916745,718.1,26,26,26
2024-06-02 11:47:14,116,51.0459449607879,-114.014146970585,722.2,0,0,26
2024-06-02 11:47:15,117,51.0459169652313,-114.014186952263,726.4,36,36,26
2024-06-02 11:47:16,118,51.0458859521896,-114.014230957255,730.8,0,0,26
2024-06-02 11:47:17,119,51.0458529274911,-114.014268927276,735.2,0,0,26
2024-06-02 11:47:18,120,51.04582099244,-114.014306981117,739.6,0,0,26
2024-06-02 11:47:19,121,51.0457869619131,-114.014346962795,744.3,0,0,26
2024-06-02 11:47:20,122,51.0457519255579,-114.014392979443,749.4,0,0,26
2024-06-02 11:47:21,123,51.0457119438797,-114.014440923929,755.1,0,0,26
2024-06-02 11:47:22,124,51.0456689447165,-114.014495993033,761.2,0,0,26
2024-06-02 11:47:23,125,51.0456249397248,-114.014554917812,767.6,0,0,26
2024-06-02 11:47:24,126,51.0455829463899,-114.014608981088,773.9,0,0,26
2024-06-02 11:47:25,127,51.0455449763685,-114.014668995515,779.8,0,0,26
2024-06-02 11:47:26,128,51.0455129574984,-114.014744935557,786.2,0,0,26
2024-06-02 11:47:27,129,51.045503988862,-114.014833951369,792.7,0,0,26
2024-06-02 11:47:28,130,51.0455139633268,-114.014936964959,799.9,0,0,26
2024-06-02 11:47:29,131,51.0455359239131,-114.01505196467,808.3,0,0,26
2024-06-02 11:47:30,132,51.0455669369549,-114.01516797021,817,0,0,26
2024-06-02 11:47:31,133,51.0455969441682,-114.015287999064,825.9,0,0,26
2024-06-02 11:47:32,134,51.0456279572099,-114.01539998129,834.5,0,0,26
2024-06-02 11:47:33,135,51.0456559527665,-114.015506934375,842.7,0,0,26
2024-06-02 11:47:34,136,51.04567296803,-114.015611959621,850.4,0,0,26
2024-06-02 11:47:35,137,51.0456679388881,-114.015707932413,857.4,0,0,26
2024-06-02 11:47:36,138,51.0456419549882,-114.015793930739,864.1,0,0,26
2024-06-02 11:47:37,139,51.0456009674817,-114.015864925459,870.9,0,0,26
2024-06-02 11:47:38,140,51.0455529391766,-114.015895938501,877,0,0,26
2024-06-02 11:47:39,141,51.0454979538918,-114.015870960429,883.4,0,0,26
2024-06-02 11:47:40,142,51.0454549547285,-114.015813963488,889.7,0,0,26
2024-06-02 11:47:41,143,51.0454209242016,-114.015743974596,896,0,0,26
2024-06-02 11:47:42,144,51.0453869774938,-114.015668956563,902.3,63,63,26
2024-06-02 11:47:43,145,51.045355964452,-114.015597961843,908.5,52,52,26
2024-06-02 11:47:44,146,51.0453229397535,-114.015521937981,914.7,61,61,26
2024-06-02 11:47:45,147,51.0452969558537,-114.015447925776,920.7,39,39,26
2024-06-02 11:47:46,148,51.0452719777822,-114.015378942713,926.3,13,13,26
2024-06-02 11:47:47,149,51.0452529508621,-114.01530995965,931.8,0,0,26
2024-06-02 11:47:48,150,51.0452349297702,-114.015242988244,937,15,15,26
2024-06-02 11:47:49,151,51.0452189203352,-114.015181967989,941.5,0,0,26
2024-06-02 11:47:50,152,51.0452049225569,-114.015124971047,945.6,0,0,26
2024-06-02 11:47:51,153,51.0451949480921,-114.015079960227,949.3,0,0,26
2024-06-02 11:47:52,154,51.0451879911125,-114.015037966892,952.2,0,0,26
2024-06-02 11:47:53,155,51.0451839677989,-114.015008965507,954.5,0,0,26
2024-06-02 11:47:54,156,51.0451809503138,-114.01498792693,955.7,0,0,26
2024-06-02 11:48:13,175,51.0451809503138,-114.014976946637,955.7,0,0,25
2024-06-02 11:48:14,176,51.0451809503138,-114.014976946637,955.7,0,0,25
2024-06-02 11:48:15,177,51.0451809503138,-114.014976946637,955.7,0,0,25
2024-06-02 11:48:16,178,51.0451819561422,-114.014956997707,956.9,111,111,25
2024-06-02 11:48:17,179,51.0451859794557,-114.014894971624,961.1,381,381,25
2024-06-02 11:48:18,180,51.0451889969409,-114.014870999381,963,0,0,25
2024-06-02 11:48:19,181,51.0451889969409,-114.014840992168,965.1,27,27,25
2024-06-02 11:48:20,182,51.0451889969409,-114.014806961641,967.6,47,47,25
2024-06-02 11:48:21,183,51.0451889969409,-114.014767985791,970.3,30,30,25
2024-06-02 11:48:22,184,51.0451899189502,-114.014729931951,973,13,13,25
2024-06-02 11:48:23,185,51.0451939422637,-114.014689950272,975.9,32,32,25
2024-06-02 11:48:24,186,51.0451979655772,-114.014643933624,979,34,34,25
2024-06-02 11:48:25,187,51.0452019888908,-114.014597916976,982.1,16,16,25
2024-06-02 11:48:26,188,51.0452089458704,-114.014552989975,985.4,35,35,25
2024-06-02 11:48:27,189,51.0452119633555,-114.014506973326,988.6,95,95,25
2024-06-02 11:48:28,190,51.0452139750123,-114.014458945021,992.1,46,46,25
2024-06-02 11:48:29,191,51.0452199261636,-114.01440798305,995.5,9,9,25
2024-06-02 11:48:30,192,51.0452229436487,-114.014361966401,998.7,0,0,25
2024-06-02 11:48:31,193,51.0452229436487,-114.014318967238,1001.8,7,7,25
2024-06-02 11:48:32,194,51.0452209319919,-114.014277979732,1005,25,25,25
2024-06-02 11:48:33,195,51.0452139750123,-114.01423397474,1008,0,0,26
2024-06-02 11:48:34,196,51.0452049225569,-114.0141959209,1010.9,5,5,26
2024-06-02 11:48:35,197,51.0451939422637,-114.014159962535,1013.6,0,0,26
2024-06-02 11:48:36,198,51.0451839677989,-114.014128949493,1016.3,13,13,26
2024-06-02 11:48:37,199,51.0451759211719,-114.014089973643,1019,13,13,26
2024-06-02 11:48:38,200,51.0451689641923,-114.01405393146,1021.6,3,3,26
2024-06-02 11:48:39,201,51.0451639350504,-114.01402099058,1024,0,0,26
2024-06-02 11:48:40,202,51.0451559722424,-114.01398293674,1026.7,39,39,26
2024-06-02 11:48:41,203,51.0451489314437,-114.013944966719,1029.5,110,110,26
2024-06-02 11:48:42,204,51.0451409686357,-114.013905990869,1032.5,33,33,26
2024-06-02 11:48:43,205,51.0451329220086,-114.013865925372,1035.7,34,34,26
2024-06-02 11:48:44,206,51.0451219417155,-114.01382192038,1038.9,17,17,26
2024-06-02 11:48:45,207,51.0451109614223,-114.013779927045,1041.9,0,0,26
2024-06-02 11:48:46,208,51.0450979694724,-114.01373793371,1045.09,34,34,26
2024-06-02 11:48:47,209,51.0450879950076,-114.013701975346,1047.9,0,0,26
2024-06-02 11:48:48,210,51.0450799483806,-114.013671968132,1050.4,0,0,26
2024-06-02 11:48:49,211,51.045072991401,-114.013641960919,1052.8,2,2,26
2024-06-02 11:48:50,212,51.0450639389455,-114.013610947877,1055.2,11,11,26
2024-06-02 11:48:51,213,51.0450539644808,-114.013583958149,1057.2,0,0,26
2024-06-02 11:48:52,214,51.0450509469956,-114.013570966199,1058.2,0,0,26
2024-06-02 11:49:40,262,51.0450399667025,-114.013556968421,1058.2,0,0,26
2024-06-02 11:49:41,263,51.0450399667025,-114.013556968421,1058.2,0,0,26
2024-06-02 11:49:42,264,51.0450379550457,-114.013543976471,1059.2,93,93,26
2024-06-02 11:49:43,265,51.0450279805809,-114.013492930681,1063.09,194,194,26
2024-06-02 11:49:44,266,51.0450089536607,-114.013448925689,1066.8,3,3,26
2024-06-02 11:49:45,267,51.0449879989028,-114.013406932354,1070.8,51,51,26
2024-06-02 11:49:46,268,51.0449619311839,-114.013354964554,1075.09,55,55,26
2024-06-02 11:49:47,269,51.0449379589409,-114.013308947906,1079.59,0,0,26
2024-06-02 11:49:48,270,51.044911975041,-114.013261925429,1084,21,21,26
2024-06-02 11:49:49,271,51.0448889248073,-114.013208951801,1088.5,40,40,26
2024-06-02 11:49:50,272,51.0448619350791,-114.013156984001,1093,31,31,26
2024-06-02 11:49:51,273,51.0448359511793,-114.013110967353,1097.59,41,41,26
2024-06-02 11:49:52,274,51.044813990593,-114.013062939048,1101.8,0,0,26
2024-06-02 11:49:53,275,51.0447959695011,-114.01300996542,1106,27,27,26
2024-06-02 11:49:54,276,51.0447809658945,-114.012956991792,1110.2,27,27,26
2024-06-02 11:49:55,277,51.0447669681162,-114.012901922688,1114.2,7,7,26
2024-06-02 11:49:56,278,51.0447589214891,-114.01284199208,1118.2,25,25,26
2024-06-02 11:49:57,279,51.0447469353676,-114.012788934633,1122.09,15,15,26
2024-06-02 11:49:58,280,51.0447359550744,-114.012734955177,1126.2,44,44,26
2024-06-02 11:49:59,281,51.0447239689529,-114.012681981549,1130.3,113,113,26
2024-06-02 11:50:00,282,51.0447129886597,-114.012626996264,1134.4,26,26,26
2024-06-02 11:50:01,283,51.0447019245476,-114.012566981837,1138.59,36,36,26
2024-06-02 11:50:02,284,51.0446879267693,-114.012511996552,1142.9,37,37,26
2024-06-02 11:50:03,285,51.0446689836681,-114.012453993782,1147.4,0,0,26
2024-06-02 11:50:04,286,51.0446479450911,-114.012401942164,1151.7,10,10,26
2024-06-02 11:50:05,287,51.0446229670197,-114.012356931344,1155.9,18,18,26
2024-06-02 11:50:06,288,51.0445979889482,-114.012307981029,1160.5,0,0,26
2024-06-02 11:50:07,289,51.0445719212294,-114.012254923582,1165.2,0,0,26
2024-06-02 11:50:08,290,51.0445449315012,-114.012198932469,1170.09,0,0,26
2024-06-02 11:50:09,291,51.0445179417729,-114.012137996033,1175.4,0,0,26
2024-06-02 11:50:10,292,51.0444869287312,-114.012075969949,1180.9,0,0,26
2024-06-02 11:50:11,293,51.0444569215178,-114.012008998543,1186.5,0,0,26
2024-06-02 11:50:12,294,51.0444259922951,-114.011945966631,1192.09,0,0,26
2024-06-02 11:50:13,295,51.0443949792534,-114.011876983568,1197.9,0,0,26
2024-06-02 11:50:14,296,51.0443649720401,-114.011807916686,1203.7,0,0,26
2024-06-02 11:50:15,297,51.0443339589983,-114.011739939451,1209.59,0,0,26
2024-06-02 11:50:16,298,51.044303951785,-114.011670956388,1215.7,0,0,26
2024-06-02 11:50:17,299,51.0442729387432,-114.011601973325,1221.59,0,0,26
2024-06-02 11:50:18,300,51.0442429315299,-114.0115349181,1227.5,55,55,26
2024-06-02 11:50:19,301,51.0442119184881,-114.011471970007,1233,11,11,26
2024-06-02 11:50:20,302,51.0441829171032,-114.011407932267,1238.3,25,25,26
2024-06-02 11:50:21,303,51.044155927375,-114.011355964467,1243.2,1,1,26
2024-06-02 11:50:22,304,51.0441259201616,-114.011300979182,1248.2,47,47,26
2024-06-02 11:50:23,305,51.044097924605,-114.011247921735,1253.3,0,0,26
2024-06-02 11:50:24,306,51.04406892322,-114.01119293645,1258.4,0,0,26
2024-06-02 11:50:25,307,51.0440409276634,-114.011132922024,1263.5,0,0,26
2024-06-02 11:50:26,308,51.0440069809556,-114.011068968102,1269.3,27,27,26
2024-06-02 11:50:27,309,51.0439739562571,-114.010999985039,1275.4,0,0,26
2024-06-02 11:50:28,310,51.0439359862357,-114.010930918157,1281.7,0,0,26
2024-06-02 11:50:29,311,51.0438979323953,-114.010860929266,1288.3,0,0,26
2024-06-02 11:50:30,312,51.0438609682024,-114.010784989223,1295,0,0,26
2024-06-02 11:50:31,313,51.0438259318471,-114.010708965361,1301.7,0,0,26
2024-06-02 11:50:32,314,51.0437879618257,-114.010631935671,1308.4,0,0,26
2024-06-02 11:50:33,315,51.0437519196421,-114.010556917638,1315.1,0,0,26
2024-06-02 11:50:34,316,51.0437099263072,-114.010487934574,1321.8,0,0,26
2024-06-02 11:50:35,317,51.0436689388007,-114.010421968997,1328.3,50,50,26
2024-06-02 11:50:36,318,51.0436289571226,-114.010358937085,1334.7,0,0,26
2024-06-02 11:50:37,319,51.0435849521309,-114.010292971507,1341.2,0,0,26
2024-06-02 11:50:38,320,51.0435419529676,-114.010230945423,1347.8,79,79,26
2024-06-02 11:50:39,321,51.0434999596328,-114.01016799733,1354.2,0,0,26
2024-06-02 11:50:40,322,51.0434579662979,-114.010098930448,1360.8,1,1,26
2024-06-02 11:50:41,323,51.0434169787914,-114.01003296487,1367.3,59,59,26
2024-06-02 11:50:42,324,51.0433779191226,-114.009969932958,1373.8,0,0,26
2024-06-02 11:50:43,325,51.0433359257877,-114.009900949895,1380.4,79,79,26
2024-06-02 11:50:44,326,51.0432939324528,-114.009833978489,1386.9,0,0,26
2024-06-02 11:50:45,327,51.0432519391179,-114.009770946577,1393.5,79,79,26
2024-06-02 11:50:46,328,51.043209945783,-114.009704980999,1400,0,0,26
2024-06-02 11:50:47,329,51.0431689582765,-114.009643960744,1406.5,68,68,26
2024-06-02 11:50:48,330,51.0431249532849,-114.009574977681,1413.2,91,91,26
2024-06-02 11:50:49,331,51.0430799424648,-114.009511945769,1419.8,0,0,26
2024-06-02 11:50:50,332,51.0430379491299,-114.009444974363,1426.4,71,71,26
2024-06-02 11:50:51,333,51.042995955795,-114.009383954108,1432.9,59,59,26
2024-06-02 11:50:52,334,51.042950944975,-114.009320922196,1439.6,91,91,26
2024-06-02 11:50:53,335,51.0429089516401,-114.009252944961,1446.1,50,50,26
2024-06-02 11:50:54,336,51.0428669583052,-114.009185973555,1452.8,91,91,26
2024-06-02 11:50:55,337,51.0428229533136,-114.0091249533,1459.4,0,0,26
2024-06-02 11:50:56,338,51.04277391918,-114.009064938873,1466,0,0,26
2024-06-02 11:50:57,339,51.0427269805223,-114.00901498273,1472.4,0,0,26
2024-06-02 11:50:58,340,51.042675934732,-114.00896997191,1478.8,0,0,26
2024-06-02 11:50:59,341,51.0426229611039,-114.008922949433,1485.8,47,47,26
2024-06-02 11:51:00,342,51.0425659641623,-114.008876932785,1492.8,81,81,26
2024-06-02 11:51:01,343,51.0425119847059,-114.008830999956,1499.7,69,69,26
2024-06-02 11:51:02,344,51.0424559935927,-114.008785989136,1506.7,3,3,26
2024-06-02 11:51:03,345,51.0423989966512,-114.008739972487,1513.5,58,58,26
2024-06-02 11:51:04,346,51.042342921719,-114.008693955839,1520.8,47,47,26
2024-06-02 11:51:05,347,51.0422829911113,-114.00864793919,1528.1,2,2,26
2024-06-02 11:51:06,348,51.0422249883413,-114.00860292837,1535.5,102,102,26
2024-06-02 11:51:07,349,51.0421639680862,-114.008555989712,1543,105,105,26
2024-06-02 11:51:08,350,51.0421039536595,-114.008510978892,1550.3,72,72,26
2024-06-02 11:51:09,351,51.0420479625463,-114.008465968072,1557.3,142,142,26
2024-06-02 11:51:10,352,51.0419859364629,-114.008420957252,1564.6,204,204,26
2024-06-02 11:51:11,353,51.0419319570065,-114.008384998888,1571.4,31,31,26
2024-06-02 11:51:12,354,51.0418749600649,-114.008353985846,1578.1,151,151,26
2024-06-02 11:51:13,355,51.0418179631233,-114.008323978633,1584.8,160,160,26
2024-06-02 11:51:14,356,51.0417609661818,-114.008293971419,1591.5,160,160,26
2024-06-02 11:51:15,357,51.0416989400983,-114.008262958378,1598.5,108,108,26
2024-06-02 11:51:16,358,51.0416429489851,-114.008231945336,1605.1,122,122,26
2024-06-02 11:51:17,359,51.0415889695287,-114.008203949779,1611.6,59,59,26
2024-06-02 11:51:18,360,51.0415309667587,-114.008180983365,1618.3,4,4,26
2024-06-02 11:51:19,361,51.0414699465036,-114.008161956444,1625.1,85,85,26
2024-06-02 11:51:20,362,51.0414089262486,-114.00815198198,1632,0,0,26
2024-06-02 11:51:21,363,51.0413429606706,-114.008134966716,1639.5,62,62,26
2024-06-02 11:51:22,364,51.0412729717791,-114.008111916482,1647.3,0,0,26
2024-06-02 11:51:23,365,51.041203988716,-114.008088950068,1655.2,31,31,26
2024-06-02 11:51:24,366,51.0411359276623,-114.00806196034,1663.1,22,22,26
2024-06-02 11:51:25,367,51.0410689562559,-114.008024996147,1670.8,0,0,26
2024-06-02 11:51:26,368,51.0410019848496,-114.007987948135,1678.8,139,139,26
2024-06-02 11:51:27,369,51.0409339237958,-114.007956935093,1686.6,175,175,26
2024-06-02 11:51:28,370,51.0408659465611,-114.007924916223,1694.5,205,205,26
2024-06-02 11:51:29,371,51.0408019926399,-114.007888957858,1702,148,148,26
2024-06-02 11:51:30,372,51.0407419782132,-114.007858950645,1709,37,37,26
2024-06-02 11:51:31,373,51.0406839754432,-114.00782994926,1715.9,157,157,26
2024-06-02 11:51:32,374,51.0406259726733,-114.007812933996,1722.5,44,44,26
2024-06-02 11:51:33,375,51.0405659582466,-114.007813939825,1729,59,59,26
2024-06-02 11:51:34,376,51.040508961305,-114.007826931775,1735.7,91,91,26
2024-06-02 11:51:35,377,51.0404509585351,-114.007860962301,1742.6,9,9,26
2024-06-02 11:51:36,378,51.0403889324516,-114.007918965071,1750.4,186,186,26
2024-06-02 11:51:37,379,51.0403359588236,-114.007979985327,1757.6,0,0,26
2024-06-02 11:51:38,380,51.0402879305184,-114.008040921763,1764.5,52,52,26
2024-06-02 11:51:39,381,51.0402459371835,-114.008101942018,1770.9,21,21,26
2024-06-02 11:51:40,382,51.040204949677,-114.00816497393,1777.2,54,54,26
2024-06-02 11:51:41,383,51.0401669796556,-114.008229933679,1783.3,41,41,26
2024-06-02 11:51:42,384,51.0401289258152,-114.008284918964,1789.1,113,113,26
2024-06-02 11:51:43,385,51.0400909557939,-114.008344933391,1794.8,42,42,26
2024-06-02 11:51:44,386,51.040056925267,-114.008397990838,1800.4,40,40,26
2024-06-02 11:51:45,387,51.0400189552456,-114.008449958637,1806.1,59,59,26
2024-06-02 11:51:46,388,51.0399789735675,-114.008504943922,1812.1,83,83,26
2024-06-02 11:51:47,389,51.039937986061,-114.008555989712,1817.7,13,13,26
2024-06-02 11:51:48,390,51.0398999322206,-114.00860292837,1823.2,38,38,26
2024-06-02 11:51:49,391,51.0398609563708,-114.008657997474,1828.9,68,68,26
2024-06-02 11:51:50,392,51.0398189630359,-114.008709965274,1834.8,72,72,26
2024-06-02 11:51:51,393,51.0397769697011,-114.008762938902,1840.9,77,77,26
2024-06-02 11:51:52,394,51.0397309530526,-114.008815996349,1847,59,59,26
2024-06-02 11:51:53,395,51.0396879538894,-114.008861929178,1852.9,37,37,26
2024-06-02 11:51:54,396,51.0396439488977,-114.00890593417,1858.7,0,0,26
2024-06-02 11:51:55,397,51.0396019555628,-114.008945999667,1864,0,0,26
2024-06-02 11:51:56,398,51.0395449586213,-114.00898899883,1871,145,145,26
2024-06-02 11:51:57,399,51.0394909791648,-114.009028980508,1877.8,58,58,26
2024-06-02 11:51:58,400,51.0394339822233,-114.009076924995,1884.9,23,23,26
2024-06-02 11:51:59,401,51.0393779911101,-114.009129982442,1892,84,84,26
2024-06-02 11:52:00,402,51.0393269453198,-114.00918295607,1898.9,0,0,26
