"timestamp","elapsed_s","position_lat","position_long","distance","power","power_filled","temperature"
2024-06-19 11:31:42,25,51.0715889744461,-113.952568983659,147,0,0,18
2024-06-19 11:31:43,26,51.0716409422457,-113.952564960346,153,133,133,18
2024-06-19 11:31:44,27,51.071699950844,-113.952567977831,159.4,100,100,18
2024-06-19 11:31:45,28,51.0717609710991,-113.952572923154,166.1,0,0,18
2024-06-19 11:31:46,29,51.0718219913542,-113.952580969781,173.2,103,103,18
2024-06-19 11:31:47,30,51.071884939447,-113.952582981437,180.2,78,78,18
2024-06-19 11:31:48,31,51.0719499830157,-113.952582981437,187.3,97,97,18
2024-06-19 11:31:49,32,51.0720159485936,-113.952582981437,194.5,0,0,18
2024-06-19 11:31:50,33,51.0720789805055,-113.952582981437,201.5,67,67,18
2024-06-19 11:31:51,34,51.0721419285983,-113.95258792676,208.7,101,101,18
2024-06-19 11:31:52,35,51.0722059663385,-113.952590944245,215.9,94,94,18
2024-06-19 11:31:53,36,51.0722709260881,-113.952590944245,223.1,0,0,18
2024-06-19 11:31:54,37,51.0723349638283,-113.952590944245,230.3,84,84,18
2024-06-19 11:31:55,38,51.0724039468914,-113.952590944245,237.8,113,113,18
2024-06-19 11:31:56,39,51.07246899046,-113.952595973387,245.2,0,0,18
2024-06-19 11:31:57,40,51.0725339502096,-113.952598990873,252.4,79,79,18
2024-06-19 11:31:58,41,51.0726019274443,-113.952598990873,259.8,0,0,18
2024-06-19 11:31:59,42,51.0726669710129,-113.952598990873,267.1,75,75,18
2024-06-19 11:32:00,43,51.0727349482477,-113.952598990873,274.5,0,0,18
2024-06-19 11:32:01,44,51.0728029254824,-113.952592955902,282.2,111,111,18
2024-06-19 11:32:02,45,51.0728689748794,-113.952590944245,289.5,66,66,18
2024-06-19 11:32:03,46,51.0729349404573,-113.952595973387,296.8,0,0,18
2024-06-19 11:32:04,47,51.072999984026,-113.952598990873,304.2,104,104,18
2024-06-19 11:32:05,48,51.0730639379472,-113.952598990873,311.3,57,57,18
2024-06-19 11:32:06,49,51.0731259640306,-113.952592955902,318.2,0,0,18
2024-06-19 11:32:07,50,51.0731869842857,-113.952585998923,325.1,73,73,18
2024-06-19 11:32:08,51,51.073245992884,-113.952577952296,331.7,47,47,18
2024-06-19 11:32:09,52,51.0733029898256,-113.952575940639,338.1,47,47,18
2024-06-19 11:32:10,53,51.0733629204333,-113.952575940639,344.7,86,86,18
2024-06-19 11:32:11,54,51.0734239406884,-113.952575940639,351.5,0,0,18
2024-06-19 11:32:12,55,51.0734869726002,-113.952570995316,358.5,110,110,18
2024-06-19 11:32:13,56,51.0735519323498,-113.952567977831,365.8,102,102,18
2024-06-19 11:32:14,57,51.0736149642617,-113.952567977831,372.8,226,226,18
2024-06-19 11:32:15,58,51.0736769903451,-113.952567977831,379.5,0,0,18
2024-06-19 11:32:16,59,51.0737419500947,-113.952567977831,386.7,284,284,18
2024-06-19 11:32:17,60,51.0738079994917,-113.952567977831,393.9,100,100,18
2024-06-19 11:32:18,61,51.0738729592413,-113.952567977831,401.2,87,87,18
2024-06-19 11:32:19,62,51.0739379189909,-113.952567977831,408.6,100,100,18
2024-06-19 11:32:20,63,51.0740049742162,-113.952567977831,416.1,111,111,18
2024-06-19 11:32:21,64,51.0740709397942,-113.952567977831,423.4,240,240,18
2024-06-19 11:32:22,65,51.0741359833628,-113.952567977831,430.7,84,84,18
2024-06-19 11:32:23,66,51.0742009431124,-113.952572923154,438,86,86,18
2024-06-19 11:32:24,67,51.074265986681,-113.952575940639,445,63,63,18
2024-06-19 11:32:25,68,51.0743279289454,-113.952580969781,452.1,83,83,18
2024-06-19 11:32:26,69,51.0743889492005,-113.952582981437,458.9,52,52,18
2024-06-19 11:32:27,70,51.0744499694556,-113.95258792676,465.5,229,229,18
2024-06-19 11:32:28,71,51.0745139233768,-113.952590944245,472.6,117,117,18
2024-06-19 11:32:29,72,51.0745789669454,-113.952590944245,479.9,106,106,18
2024-06-19 11:32:30,73,51.074643926695,-113.952585998923,487.1,249,249,18
2024-06-19 11:32:31,74,51.0747079644352,-113.952582981437,494.2,70,70,18
2024-06-19 11:32:32,75,51.0747709963471,-113.952572923154,501.3,87,87,18
2024-06-19 11:32:33,76,51.0748319327831,-113.952557919547,508.3,71,71,18
2024-06-19 11:32:34,77,51.0748959705234,-113.952541993931,515.5,106,106,18
2024-06-19 11:32:35,78,51.0749609302729,-113.952531935647,522.79,263,263,18
2024-06-19 11:32:36,79,51.0750249680132,-113.952519949526,530.1,83,83,18
2024-06-19 11:32:37,80,51.0750899277627,-113.952509975061,537.2,77,77,18
2024-06-19 11:32:38,81,51.075153965503,-113.952496983111,544.29,71,71,17
2024-06-19 11:32:39,82,51.0752159915864,-113.952481979504,551.4,87,87,17
2024-06-19 11:32:40,83,51.0752779338509,-113.952465970069,558.29,69,69,17
2024-06-19 11:32:41,84,51.075338954106,-113.952450966462,565,49,49,17
2024-06-19 11:32:42,85,51.0753989685327,-113.952435962856,571.79,83,83,17
2024-06-19 11:32:43,86,51.0754609946162,-113.952420959249,578.9,271,271,17
2024-06-19 11:32:44,87,51.0755249485373,-113.952394975349,586.1,102,102,17
2024-06-19 11:32:45,88,51.0755869746208,-113.952374942601,593.2,75,75,17
2024-06-19 11:32:46,89,51.0756479948759,-113.952353987843,600.1,223,223,17
2024-06-19 11:32:47,90,51.0757069196552,-113.952331943437,606.79,63,63,17
2024-06-19 11:32:48,91,51.0757689457387,-113.952313922346,613.9,278,278,17
2024-06-19 11:32:49,92,51.0758309718221,-113.95229799673,621,90,90,17
2024-06-19 11:32:50,93,51.0758919920772,-113.952282993123,627.9,227,227,17
2024-06-19 11:32:51,94,51.0759559459984,-113.952262960374,635,97,97,17
2024-06-19 11:32:52,95,51.0760109312832,-113.952246950939,641.29,0,0,17
2024-06-19 11:32:53,96,51.0760689340532,-113.952228929847,647.9,93,93,17
2024-06-19 11:32:54,97,51.0761339776218,-113.952202945948,655.4,344,344,17
2024-06-19 11:32:55,98,51.076197931543,-113.952184924856,662.5,40,40,17
2024-06-19 11:32:56,99,51.0762589517981,-113.952169921249,669.4,73,73,17
2024-06-19 11:32:57,100,51.0763239953667,-113.952153995633,676.7,279,279,17
2024-06-19 11:32:58,101,51.0763889551163,-113.952143937349,684,94,94,17
2024-06-19 11:32:59,102,51.0764539986849,-113.952130945399,691.3,95,95,17
2024-06-19 11:33:00,103,51.0765169467777,-113.952120970935,698.3,218,218,17
2024-06-19 11:33:01,104,51.0765849240124,-113.952117953449,705.9,154,154,17
2024-06-19 11:33:02,105,51.0766519792378,-113.952112924308,713.5,87,87,17
2024-06-19 11:33:03,106,51.0767169389874,-113.952109990641,720.7,59,59,17
2024-06-19 11:33:04,107,51.076781982556,-113.952095992863,728,271,271,17
2024-06-19 11:33:05,108,51.0768399853259,-113.952063973993,734.8,26,26,17
2024-06-19 11:33:06,109,51.076892958954,-113.952015945688,741.6,246,246,17
2024-06-19 11:33:07,110,51.0769369639456,-113.951945956796,748.6,264,264,17
2024-06-19 11:33:08,111,51.076966971159,-113.95185995847,755.5,70,70,17
2024-06-19 11:33:09,112,51.0769919492304,-113.95176297985,762.8,279,279,17
2024-06-19 11:33:10,113,51.0770149994642,-113.951667929068,770,86,86,17
2024-06-19 11:33:11,114,51.0770379658788,-113.951571956277,777.2,257,257,17
2024-06-19 11:33:12,115,51.0770629439503,-113.951474977657,784.4,90,90,17
2024-06-19 11:33:13,116,51.0770869161934,-113.951374981552,791.8,100,100,17
2024-06-19 11:33:14,117,51.0771099664271,-113.95127993077,799.1,82,82,17
2024-06-19 11:33:15,118,51.0771349444985,-113.951185969636,806.1,232,232,17
2024-06-19 11:33:16,119,51.07715992257,-113.951088991016,813.4,109,109,17
2024-06-19 11:33:17,120,51.0771829728037,-113.950996957719,820.6,77,77,17
2024-06-19 11:33:18,121,51.07720493339,-113.950900984928,827.6,230,230,17
2024-06-19 11:33:19,122,51.0772309172899,-113.950805934146,834.8,106,106,17
2024-06-19 11:33:20,123,51.0772529616952,-113.950723959133,841.3,4,4,17
2024-06-19 11:33:21,124,51.0772759281099,-113.950624968857,848.8,176,176,17
2024-06-19 11:33:22,125,51.0772979725152,-113.950517931953,856.7,153,153,17
2024-06-19 11:33:23,126,51.0773199331015,-113.950419947505,864,26,26,17
2024-06-19 11:33:24,127,51.0773419775069,-113.950321963057,871.1,69,69,17
2024-06-19 11:33:25,128,51.0773629322648,-113.950234958902,877.5,11,11,17
2024-06-19 11:33:26,129,51.0773879941553,-113.950136974454,885,22,22,17
2024-06-19 11:33:27,130,51.0774149838835,-113.950030943379,893.2,0,0,17
2024-06-19 11:33:28,131,51.0774409677833,-113.94992692396,900.8,54,54,16
2024-06-19 11:33:29,132,51.0774699691683,-113.949824916199,908.6,0,0,16
2024-06-19 11:33:30,133,51.0774999763817,-113.949727937579,916.2,90,90,16
2024-06-19 11:33:31,134,51.0775309894234,-113.949627941474,924.2,0,0,16
2024-06-19 11:33:32,135,51.0775609966367,-113.949521994218,932.2,121,121,16
2024-06-19 11:33:33,136,51.0775919258595,-113.949414957315,940.3,0,0,16
2024-06-19 11:33:34,137,51.0776189994067,-113.949310937896,948.2,95,95,16
2024-06-19 11:33:35,138,51.0776459891349,-113.949202978984,956.4,0,0,16
2024-06-19 11:33:36,139,51.0776759963483,-113.949094936252,964.7,121,121,16
2024-06-19 11:33:37,140,51.0777039919049,-113.948989994824,972.8,0,0,16
2024-06-19 11:33:38,141,51.0777299758047,-113.948881952092,981,126,126,16
2024-06-19 11:33:39,142,51.0777569655329,-113.948774999008,989.1,112,112,16
2024-06-19 11:33:40,143,51.0777839552611,-113.948666956276,997.2,114,114,16
2024-06-19 11:33:41,144,51.0778049938381,-113.948561931029,1004.9,71,71,16
2024-06-19 11:33:42,145,51.0778269544244,-113.948455983773,1012.7,105,105,16
2024-06-19 11:33:43,146,51.0778479930013,-113.948346935213,1020.6,125,125,16
2024-06-19 11:33:44,147,51.0778669361025,-113.948239982128,1028.4,94,94,16
2024-06-19 11:33:45,148,51.0778859630227,-113.948133951053,1036.09,NA,NA,16
2024-06-19 11:33:46,149,51.0779019724578,-113.94802599214,1043.7,95,95,16
2024-06-19 11:33:47,150,51.0779149644077,-113.947925996035,1051.09,241,241,16
2024-06-19 11:33:48,151,51.0779259447008,-113.947823988274,1058.4,84,84,16
2024-06-19 11:33:49,152,51.0779379308224,-113.947715945542,1066.09,126,126,16
2024-06-19 11:33:50,153,51.0779469832778,-113.947607986629,1073.59,258,258,16
2024-06-19 11:33:51,154,51.0779519286007,-113.947499943897,1081.3,111,111,16
2024-06-19 11:33:52,155,51.0779559519142,-113.947392990813,1088.8,85,85,16
2024-06-19 11:33:53,156,51.0779599752277,-113.947287965566,1096.3,86,86,16
2024-06-19 11:33:54,157,51.0779609810561,-113.94717598334,1104,121,121,16
2024-06-19 11:33:55,158,51.0779629927129,-113.947067940608,1111.5,83,83,16
2024-06-19 11:33:56,159,51.0779649205506,-113.946954952553,1119.3,0,0,16
2024-06-19 11:33:57,160,51.0779649205506,-113.946844981983,1127.09,117,117,16
2024-06-19 11:33:58,161,51.0779649205506,-113.946733921766,1134.9,97,97,16
2024-06-19 11:33:59,162,51.0779669322073,-113.946618922055,1142.8,119,119,16
2024-06-19 11:34:00,163,51.0779689438641,-113.946505934,1150.59,0,0,16
2024-06-19 11:34:01,164,51.0779689438641,-113.94638992846,1158.8,139,139,16
2024-06-19 11:34:02,165,51.0779689438641,-113.94627392292,1167,0,0,16
2024-06-19 11:34:03,166,51.0779689438641,-113.946159929037,1175,99,99,16
2024-06-19 11:34:04,167,51.0779689438641,-113.946044929326,1183.2,124,124,16
2024-06-19 11:34:05,168,51.0779689438641,-113.945933952928,1191.09,0,0,16
2024-06-19 11:34:06,169,51.077965926379,-113.945812918246,1199.5,158,158,16
2024-06-19 11:34:07,170,51.0779649205506,-113.945694984868,1207.8,0,0,16
2024-06-19 11:34:08,171,51.0779649205506,-113.945575961843,1216.09,128,128,16
2024-06-19 11:34:09,172,51.0779649205506,-113.945452999324,1224.7,0,0,16
2024-06-19 11:34:10,173,51.0779649205506,-113.945329952985,1233.4,0,0,16
2024-06-19 11:34:11,174,51.0779619868845,-113.945206990466,1242,0,0,16
2024-06-19 11:34:12,175,51.077957963571,-113.94508796744,1250.4,0,0,16
2024-06-19 11:34:13,176,51.0779549460858,-113.944964921102,1258.9,0,0,16
2024-06-19 11:34:14,177,51.077952934429,-113.944845981896,1267.09,82,82,16
2024-06-19 11:34:15,178,51.0779479891062,-113.944726958871,1275.59,158,158,16
2024-06-19 11:34:16,179,51.0779429599643,-113.944604918361,1284.2,135,135,16
2024-06-19 11:34:17,180,51.077936924994,-113.94448899664,1292.3,81,81,16
2024-06-19 11:34:18,181,51.077928962186,-113.944374918938,1300.3,270,270,16
2024-06-19 11:34:19,182,51.0779219213873,-113.944265954196,1308,72,72,16
2024-06-19 11:34:20,183,51.0779169760644,-113.944148942828,1316.1,155,155,16
2024-06-19 11:34:21,184,51.0779099352658,-113.944039978087,1323.9,250,250,16
2024-06-19 11:34:22,185,51.0779029782861,-113.943929923698,1331.7,264,264,16
2024-06-19 11:34:23,186,51.0778979491442,-113.9438189473,1339.6,291,291,16
2024-06-19 11:34:24,187,51.0778959374875,-113.943710988387,1347.3,247,247,16
2024-06-19 11:34:25,188,51.0778939258307,-113.943601939827,1354.8,425,425,16
2024-06-19 11:34:26,189,51.077891997993,-113.943493980914,1362.4,264,264,16
2024-06-19 11:34:27,190,51.077891997993,-113.943390967324,1369.6,231,231,16
2024-06-19 11:34:28,191,51.077891997993,-113.943285942078,1377.1,275,275,16
2024-06-19 11:34:29,192,51.077891997993,-113.943173959851,1384.7,283,283,16
2024-06-19 11:34:30,193,51.077891997993,-113.943063989282,1392.4,117,117,16
2024-06-19 11:34:31,194,51.0778949316591,-113.942949995399,1400.5,311,311,16
2024-06-19 11:34:32,195,51.0778959374875,-113.942833989859,1408.7,121,121,16
2024-06-19 11:34:33,196,51.0778989549726,-113.942721923813,1416.5,0,0,16
2024-06-19 11:34:34,197,51.0778979491442,-113.942602984607,1424.8,156,156,16
2024-06-19 11:34:35,198,51.0778959374875,-113.942479938269,1433.3,0,0,16
2024-06-19 11:34:36,199,51.0778959374875,-113.942358987406,1441.7,0,0,15
2024-06-19 11:34:37,200,51.0778959374875,-113.942235941067,1450.4,0,0,15
2024-06-19 11:34:38,201,51.0778959374875,-113.942115996033,1458.9,0,0,15
2024-06-19 11:34:39,202,51.0778959374875,-113.941987920552,1467.8,0,0,15
2024-06-19 11:34:40,203,51.0778989549726,-113.941863952205,1476.4,0,0,15
2024-06-19 11:34:41,204,51.077899960801,-113.941741995513,1485.2,0,0,15
2024-06-19 11:34:42,205,51.077899960801,-113.941616937518,1494.1,0,0,15
2024-06-19 11:34:43,206,51.077899960801,-113.941502943635,1501.8,0,0,15
2024-06-19 11:34:44,207,51.0778979491442,-113.941399930045,1508.9,0,0,15
2024-06-19 11:34:45,208,51.0778959374875,-113.941310998052,1515.3,0,0,15
2024-06-19 11:34:46,209,51.0778939258307,-113.941230950877,1521.1,0,0,15
2024-06-19 11:34:47,210,51.0778899863362,-113.941151993349,1526.5,7,7,15
2024-06-19 11:34:48,211,51.0778879746795,-113.941078986973,1531.5,0,0,15
2024-06-19 11:34:49,212,51.0778959374875,-113.941015955061,1536.2,14,14,15
2024-06-19 11:34:50,213,51.077920999378,-113.940961975604,1540.9,39,39,15
2024-06-19 11:34:51,214,51.0779649205506,-113.940926939249,1546.5,0,0,15
2024-06-19 11:34:52,215,51.0780209954828,-113.940912941471,1552.8,NA,NA,15
2024-06-19 11:34:53,216,51.0780779924244,-113.940909923986,1559.3,91,91,15
2024-06-19 11:34:54,217,51.0781389288604,-113.940909923986,1566,78,78,15
2024-06-19 11:34:55,218,51.0781989432871,-113.940909923986,1572.6,68,68,15
2024-06-19 11:34:56,219,51.0782579518855,-113.940909923986,1579.2,69,69,15
2024-06-19 11:34:57,220,51.0783159546554,-113.940909923986,1585.7,56,56,15
2024-06-19 11:34:58,221,51.0783749632537,-113.940909923986,1592.4,91,91,15
2024-06-19 11:34:59,222,51.0784359835088,-113.940909923986,1599.2,89,89,15
2024-06-19 11:35:00,223,51.0784989316016,-113.940909923986,1606.3,100,100,15
2024-06-19 11:35:01,224,51.0785639751703,-113.940912941471,1613.5,265,265,15
2024-06-19 11:35:02,225,51.0786299407482,-113.940916964784,1620.7,87,87,15
2024-06-19 11:35:03,226,51.0786949843168,-113.940919982269,1628,95,95,15
2024-06-19 11:35:04,227,51.0787609498948,-113.940923921764,1635.3,94,94,15
2024-06-19 11:35:05,228,51.0788279213011,-113.940922999755,1642.8,273,273,15
2024-06-19 11:35:06,229,51.0788959823549,-113.940918976441,1650.3,102,102,15
2024-06-19 11:35:07,230,51.0789619479328,-113.940917970613,1657.7,83,83,15
2024-06-19 11:35:08,231,51.0790269915015,-113.940917970613,1665,252,252,15
2024-06-19 11:35:09,232,51.0790959745646,-113.940917970613,1672.7,126,126,15
2024-06-19 11:35:10,233,51.079165963456,-113.940917970613,1680.4,110,110,15
2024-06-19 11:35:11,234,51.0792329348624,-113.940912941471,1687.8,233,233,15
2024-06-19 11:35:12,235,51.0792989842594,-113.940914953128,1695.2,78,78,15
2024-06-19 11:35:13,236,51.0793679673225,-113.940917970613,1702.7,116,116,15
2024-06-19 11:35:14,237,51.0794339329004,-113.940922999755,1710,240,240,15
2024-06-19 11:35:15,238,51.0795009881258,-113.940925933421,1717.4,104,104,15
2024-06-19 11:35:16,239,51.0795669537038,-113.940920988098,1724.8,87,87,15
2024-06-19 11:35:17,240,51.0796329192817,-113.940912941471,1732.2,84,84,15
2024-06-19 11:35:18,241,51.079696957022,-113.940904978663,1739.5,262,262,15
2024-06-19 11:35:19,242,51.0797619167715,-113.940902967006,1746.8,80,80,15
2024-06-19 11:35:20,243,51.0798269603401,-113.940902967006,1753.9,67,67,15
2024-06-19 11:35:21,244,51.0798969492316,-113.940902967006,1761.6,318,318,15
2024-06-19 11:35:22,245,51.0799649264663,-113.940907996148,1769.4,118,118,15
2024-06-19 11:35:23,246,51.0800309758633,-113.940909923986,1776.6,36,36,15
2024-06-19 11:35:24,247,51.0800979472697,-113.940909923986,1784,111,111,15
2024-06-19 11:35:25,248,51.0801659245044,-113.940914953128,1791.6,114,114,15
2024-06-19 11:35:26,249,51.0802349913865,-113.940917970613,1799.4,287,287,15
2024-06-19 11:35:27,250,51.0803059861064,-113.940917970613,1807.3,0,0,15
2024-06-19 11:35:28,251,51.0803759749979,-113.940912941471,1815,91,91,15
2024-06-19 11:35:29,252,51.0804479755461,-113.940909923986,1823.1,139,139,15
2024-06-19 11:35:30,253,51.0805199760944,-113.940909923986,1831.1,115,115,15
2024-06-19 11:35:31,254,51.0805919766426,-113.940909923986,1839.3,0,0,15
2024-06-19 11:35:32,255,51.0806679166853,-113.940909923986,1847.5,130,130,15
2024-06-19 11:35:33,256,51.0807429347187,-113.940909923986,1855.8,0,0,15
2024-06-19 11:35:34,257,51.0808159410954,-113.940909923986,1864,118,118,15
2024-06-19 11:35:35,258,51.080888947472,-113.940904978663,1872.3,0,0,15
2024-06-19 11:35:36,259,51.080962959677,-113.940897937864,1880.4,100,100,15
2024-06-19 11:35:37,260,51.081036971882,-113.940894920379,1888.6,0,0,15
2024-06-19 11:35:38,261,51.0811089724302,-113.940894920379,1896.8,124,124,15
2024-06-19 11:35:39,262,51.081184996292,-113.940894920379,1905.2,0,0,15
2024-06-19 11:35:40,263,51.0812619421631,-113.940889975056,1913.7,NA,NA,15
2024-06-19 11:35:41,264,51.0813379660249,-113.940886957571,1922.1,0,0,15
2024-06-19 11:35:42,265,51.0814139898866,-113.940886957571,1930.5,116,116,15
2024-06-19 11:35:43,266,51.0814869962633,-113.940886957571,1938.5,84,84,15
2024-06-19 11:35:44,267,51.0815599188209,-113.940886957571,1946.8,138,138,15
2024-06-19 11:35:45,268,51.0816349368542,-113.940886957571,1955,0,0,15
2024-06-19 11:35:46,269,51.0817089490592,-113.940882934257,1963.5,146,146,15
2024-06-19 11:35:47,270,51.0817899182439,-113.940879916772,1972.4,18,18,15
2024-06-19 11:35:48,271,51.0818709712476,-113.940879916772,1981.3,0,0,15
2024-06-19 11:35:49,272,51.0819479171187,-113.940884945914,1990,119,119,15
2024-06-19 11:35:50,273,51.0820259526372,-113.940886957571,1998.6,123,123,15
2024-06-19 11:35:51,274,51.0820999648422,-113.940886957571,2007,277,277,15
2024-06-19 11:35:52,275,51.082175988704,-113.940891986713,2015.5,136,136,15
2024-06-19 11:35:53,276,51.0822499170899,-113.940894920379,2023.8,106,106,15
2024-06-19 11:35:54,277,51.0823259409517,-113.940894920379,2032.1,297,297,15
2024-06-19 11:35:55,278,51.0823999531567,-113.940899949521,2040.2,98,98,15
2024-06-19 11:35:56,279,51.0824709478766,-113.940902967006,2048.19,263,263,15
2024-06-19 11:35:57,280,51.0825419425964,-113.940902967006,2056.1,108,108,15
2024-06-19 11:35:58,281,51.0826119314879,-113.940906990319,2063.8,249,249,15
2024-06-19 11:35:59,282,51.0826879553497,-113.940909923986,2072.19,353,353,15
2024-06-19 11:36:00,283,51.0827619675547,-113.940914953128,2080.4,103,103,15
2024-06-19 11:36:01,284,51.082828938961,-113.940917970613,2088.1,223,223,15
2024-06-19 11:36:02,285,51.0829009395093,-113.940917970613,2096,300,300,15
2024-06-19 11:36:03,286,51.0829719342291,-113.940922999755,2103.8,99,99,15
2024-06-19 11:36:04,287,51.0830419231206,-113.940925933421,2111.6,269,269,15
2024-06-19 11:36:05,288,51.0831109900028,-113.940925933421,2119.4,95,95,15
2024-06-19 11:36:06,289,51.0831799730659,-113.940925933421,2127,259,259,15
2024-06-19 11:36:07,290,51.0832469444722,-113.940925933421,2134.6,99,99,15
2024-06-19 11:36:08,291,51.0833179391921,-113.940925933421,2142.4,292,292,15
2024-06-19 11:36:09,292,51.0833869222552,-113.940925933421,2150.19,103,103,15
2024-06-19 11:36:10,293,51.0834589228034,-113.940925933421,2158.1,110,110,15
2024-06-19 11:36:11,294,51.0835289955139,-113.940925933421,2165.9,272,272,15
2024-06-19 11:36:12,295,51.0836009960622,-113.940925933421,2173.9,289,289,15
2024-06-19 11:36:13,296,51.083671990782,-113.940919982269,2181.8,110,110,15
2024-06-19 11:36:14,297,51.0837429855019,-113.940912941471,2189.8,108,108,15
2024-06-19 11:36:15,298,51.0838149860501,-113.940909923986,2197.9,NA,NA,15
2024-06-19 11:36:16,299,51.0838839691132,-113.940909923986,2205.5,63,63,15
2024-06-19 11:36:17,300,51.0839559696615,-113.940905984491,2213.4,301,301,15
2024-06-19 11:36:18,301,51.084025958553,-113.940902967006,2221.19,90,90,15
2024-06-19 11:36:19,302,51.0840959474444,-113.940902967006,2229.1,120,120,15
2024-06-19 11:36:20,303,51.0841699596494,-113.940907996148,2237.19,301,301,15
2024-06-19 11:36:21,304,51.0842399485409,-113.940909923986,2245,78,78,15
2024-06-19 11:36:22,305,51.0843099374324,-113.940909923986,2252.9,107,107,15
2024-06-19 11:36:23,306,51.0843799263239,-113.940914953128,2260.6,268,268,15
2024-06-19 11:36:24,307,51.084448993206,-113.940917970613,2268.3,87,87,15
2024-06-19 11:36:25,308,51.084514958784,-113.940917970613,2275.8,85,85,15
2024-06-19 11:36:26,309,51.0845799185336,-113.940922999755,2283,237,237,15
2024-06-19 11:36:27,310,51.0846439562738,-113.940929956734,2290.1,59,59,15
2024-06-19 11:36:28,311,51.0847059823573,-113.940942948684,2297.1,246,246,15
2024-06-19 11:36:29,312,51.0847699362785,-113.940957952291,2304.1,87,87,15
2024-06-19 11:36:30,313,51.0848289448768,-113.940972955897,2310.8,41,41,15
2024-06-19 11:36:31,314,51.0848809964955,-113.940988965333,2316.8,0,0,15
2024-06-19 11:36:32,315,51.0849259234965,-113.940998939797,2321.9,0,0,15
2024-06-19 11:36:33,316,51.0849689226598,-113.940986953676,2326.8,197,197,15
2024-06-19 11:36:34,317,51.0850059706718,-113.940938925371,2332.19,83,83,15
2024-06-19 11:36:35,318,51.0850349720567,-113.940868936479,2338.1,99,99,15
2024-06-19 11:36:36,319,51.0850649792701,-113.94079098478,2344.5,104,104,15
2024-06-19 11:36:37,320,51.0850959923118,-113.940714960918,2350.9,68,68,15
2024-06-19 11:36:38,321,51.0851279273629,-113.940638937056,2357.5,85,85,15
2024-06-19 11:36:39,322,51.0851619578898,-113.9405589737,2364.19,81,81,15
2024-06-19 11:36:40,323,51.0851969942451,-113.940472975373,2371.1,102,102,15
2024-06-19 11:36:41,324,51.0852309409529,-113.940394939855,2378,240,240,15
2024-06-19 11:36:42,325,51.085270922631,-113.940312964842,2385.1,93,93,15
2024-06-19 11:36:43,326,51.0853099822998,-113.940234929323,2392.1,82,82,15
2024-06-19 11:36:44,327,51.0853529814631,-113.94015898928,2399.3,93,93,15
2024-06-19 11:36:45,328,51.0853969864547,-113.94008195959,2406.6,272,272,15
2024-06-19 11:36:46,329,51.0854419972748,-113.940009959042,2413.69,74,74,15
2024-06-19 11:36:47,330,51.0854869242758,-113.939942987636,2420.6,53,53,15
2024-06-19 11:36:48,331,51.0855309292674,-113.939874926582,2427.6,254,254,15
2024-06-19 11:36:49,332,51.085579963401,-113.939808961004,2434.6,80,80,15
2024-06-19 11:36:50,333,51.0856319312006,-113.939743917435,2441.9,121,121,15
2024-06-19 11:36:51,334,51.0856819711626,-113.939681975171,2449.1,69,69,15
2024-06-19 11:36:52,335,51.0857379622757,-113.939623972401,2456.5,112,112,15
2024-06-19 11:36:53,336,51.0857939533889,-113.939569992945,2463.9,98,98,15
