time_s,timestamp,P,PCP,PWp,PPmax,Eexp_J,Wbal_J,MPA_W,k_strain,SR_total,SR_CP,SR_Wp,SR_Pmax
1883,2024-06-02 12:18:04,16,16,0,0,340.68244273420265,17806.317557265796,878.0162573761517,0.19767660333567416,3.1628256533707866,3.1628256533707866,0,0
1884,2024-06-02 12:18:05,142,142,0,0,337.2567253932595,17809.74327460674,878.1468148298903,0.22380133400475505,31.779789428675215,31.779789428675215,0,0
1885,2024-06-02 12:18:06,8,8,0,0,336.1916483990856,17810.808351600914,878.1874059606101,0.1960574593859847,1.5684596750878776,1.5684596750878776,0,0
1886,2024-06-02 12:18:07,103,103,0,0,332.6644025350495,17814.33559746495,878.3218327661189,0.2147844513205197,22.12279848601353,22.12279848601353,0,0
1887,2024-06-02 12:18:08,25,25,0,0,330.9019171987348,17816.098082801265,878.3890028139833,0.1989966183461767,4.974915458654418,4.974915458654418,0,0
1888,2024-06-02 12:18:09,112,112,0,0,327.7370483084576,17819.262951691544,878.5096190769754,0.21656825523612497,24.255644586445996,24.255644586445996,0,0
1889,2024-06-02 12:18:10,15,15,0,0,326.1623885765057,17820.837611423492,878.5696309065128,0.19697821191508946,2.954673178726342,2.954673178726342,0,0
1890,2024-06-02 12:18:11,111,111,0,0,322.8648848725829,17824.135115127418,878.6953020125708,0.21615754338107948,23.993487315299824,23.993487315299824,0,0
1891,2024-06-02 12:18:12,101,101,0,0,321.29592848047866,17825.70407151952,878.755096482223,0.2139123746894855,21.60514984363804,21.60514984363804,0,0
1892,2024-06-02 12:18:13,32,32,0,0,319.55845350723064,17827.44154649277,878.8213133605775,0.19990427687020265,6.396936859846485,6.396936859846485,0,0
1893,2024-06-02 12:18:14,91,91,0,0,316.62418836522096,17830.375811634778,878.9331410881474,0.21159381520097317,19.255037183288557,19.255037183288557,0,0
1894,2024-06-02 12:18:15,99,99,0,0,314.7384907042712,17832.261509295728,879.0050068787638,0.2132287604612026,21.109647285659058,21.109647285659058,0,0
1895,2024-06-02 12:18:16,108,108,0,0,313.00197826913444,17833.998021730866,879.0711870738451,0.21511483400463655,23.232402072500747,23.232402072500747,0,0
1896,2024-06-02 12:18:17,147,147,0,0,311.42946179339174,17835.570538206608,879.1311172217827,0.2239441199684305,32.91978563535928,32.91978563535928,0,0
1897,2024-06-02 12:18:18,112,112,0,0,310.5314970719532,17836.468502928048,879.1653395395954,0.2158980585245346,24.180582554747872,24.180582554747872,0,0
1898,2024-06-02 12:18:19,142,142,0,0,309.03950388270067,17837.9604961173,879.2222008659681,0.22266743898569366,31.6187763359685,31.6187763359685,0,0
1899,2024-06-02 12:18:20,28,28,0,0,308.06353856876194,17838.936461431236,879.2593958629991,0.19873927347232764,5.564699657225174,5.564699657225174,0,0
1900,2024-06-02 12:18:21,126,126,0,0,305.16754950399854,17841.832450496,879.3697648516577,0.21882023553332883,27.571349677199432,27.571349677199432,0,0
1901,2024-06-02 12:18:22,117,117,0,0,303.93571727746445,17843.064282722535,879.4167111881251,0.21674880708020847,25.35961042838439,25.35961042838439,0,0
1902,2024-06-02 12:18:23,148,148,0,0,302.55876627785403,17844.441233722147,879.4691881436181,0.223823017674429,33.12580661581549,33.12580661581549,0,0
1903,2024-06-02 12:18:24,13,13,0,0,301.7030040518562,17845.296995948145,879.5018020828642,0.19574735280966754,2.544715586525678,2.544715586525678,0,0
1904,2024-06-02 12:18:25,139,139,0,0,298.6198718475886,17848.38012815241,879.6193032804434,0.22154792591923123,30.79516170277314,30.79516170277314,0,0
1905,2024-06-02 12:18:26,3,3,0,0,297.6276055119405,17849.37239448806,879.6571195254279,0.19380437785044333,0.58141313355133,0.58141313355133,0,0
1906,2024-06-02 12:18:27,76,76,0,0,294.4238316846886,17852.57616831531,879.7792184937933,0.2076308965952353,15.779948141237881,15.779948141237881,0,0
1907,2024-06-02 12:18:28,0,0,0,0,292.428534859265,17854.571465140736,879.8552612162524,0.1930894522961735,0,0,0,0
1908,2024-06-02 12:18:29,0,0,0,0,289.2329068070947,17857.767093192906,879.977049741126,0.19297776069229083,0,0,0,0
1909,2024-06-02 12:18:30,0,0,0,0,286.0722002397676,17860.927799760233,880.0975073739007,0.1928672896424241,0,0,0,0
1910,2024-06-02 12:35:22,0,0,0,0,282.9460335389966,17864.053966461004,880.2166486584246,0.1927580258084881,0,0,0,0
1911,2024-06-02 12:35:23,243,199.4,40.85135916714864,2.7486408328513585,279.8540292567787,17867.145970743222,880.3344879796116,0.24789416098700545,60.23828111984233,49.43009570080889,10.126813405919124,0.6813720131143114
1912,2024-06-02 12:35:24,51,51,0,0,323.45402925677865,17823.54597074322,878.6728491412362,0.20370131889432733,10.388767263610694,10.388767263610694,0,0
1913,2024-06-02 12:35:25,5,5,0,0,320.8197180405547,17826.180281959445,878.7732453299802,0.19497581967018587,0.9748790983509293,0.9748790983509293,0,0
1914,2024-06-02 12:35:26,24,24,0,0,317.40127492207034,17829.59872507793,878.9035255559539,0.1983275266729614,4.759860640151074,4.759860640151074,0,0
1915,2024-06-02 12:35:27,54,54,0,0,314.3482083900021,17832.65179161,879.0198809212253,0.20395611644034609,11.013630287778689,11.013630287778689,0,0
1916,2024-06-02 12:35:28,68,68,0,0,311.83960583574697,17835.160394164253,879.1154862293491,0.20665543209179468,14.052569382242039,14.052569382242039,0,0
1917,2024-06-02 12:35:29,0,0,0,0,309.5897721579662,17837.410227842032,879.2012296013418,0.19368926118732413,0,0,0,0
1918,2024-06-02 12:35:30,29,29,0,0,306.20660792247475,17840.793392077525,879.3301653144221,0.1988598404800998,5.766935373922895,5.766935373922895,0,0
1919,2024-06-02 12:35:31,50,50,0,0,303.3447906759383,17843.65520932406,879.4392319815132,0.2027689042853583,10.138445214267914,10.138445214267914,0,0
1920,2024-06-02 12:35:32,0,0,0,0,300.8576760377233,17846.142323962278,879.5340183640443,0.19338406239541056,0,0,0,0
1921,2024-06-02 12:35:33,53,53,0,0,297.56993522364843,17849.430064776352,879.6593173967776,0.20314312955776206,10.766585866561389,10.766585866561389,0,0
1922,2024-06-02 12:35:34,0,0,0,0,295.17896239181533,17851.821037608184,879.7504397206051,0.19318558352842527,0,0,0,0
1923,2024-06-02 12:35:35,38,38,0,0,291.95327795892035,17855.04672204108,879.8733737236794,0.20004430470954068,7.601683578962546,7.601683578962546,0,0
1924,2024-06-02 12:35:36,38,38,0,0,289.36814929114246,17857.631850708858,879.971895517179,0.19995068841013022,7.5981261595849485,7.5981261595849485,0,0
1925,2024-06-02 12:35:37,70,70,0,0,286.80591089634146,17860.194089103657,880.0695449398847,0.20612549496287266,14.428784647401086,14.428784647401086,0,0
1926,2024-06-02 12:35:38,1,1,0,0,284.76807103646763,17862.23192896353,880.1472090191866,0.19299870660988933,0.19299870660988933,0.19299870660988933,0,0
1927,2024-06-02 12:35:39,89,89,0,0,281.67167696005134,17865.32832303995,880.2652156397437,0.20984100695052557,18.675849618596775,18.675849618596775,0,0
1928,2024-06-02 12:35:40,13,13,0,0,279.96328690178524,17867.036713098216,880.3303240634114,0.19497835152829834,2.5347185698678785,2.5347185698678785,0,0
1929,2024-06-02 12:35:41,29,29,0,0,277.1023149715517,17869.89768502845,880.4393585146677,0.19781481202688178,5.736629548779572,5.736629548779572,0,0
1930,2024-06-02 12:35:42,28,28,0,0,274.5125074248722,17872.48749257513,880.5380586248393,0.19753571289077623,5.530999960941735,5.530999960941735,0,0
1931,2024-06-02 12:35:43,16,16,0,0,271.9319189419357,17875.068081058063,880.6364073874336,0.19523789334751157,3.123806293560185,3.123806293560185,0,0
1932,2024-06-02 12:35:44,65,65,0,0,269.19751947362454,17877.802480526374,880.7406180378047,0.20446594691066444,13.290286549193189,13.290286549193189,0,0
1933,2024-06-02 12:35:45,17,17,0,0,267.2111581813234,17879.788841818678,880.816320218317,0.19525217046924076,3.319286897977093,3.319286897977093,0,0
1934,2024-06-02 12:35:46,14,14,0,0,264.53880526416987,17882.46119473583,880.9181662136607,0.19461337215378977,2.724587210153057,2.724587210153057,0,0
1935,2024-06-02 12:35:47,32,32,0,0,261.8498865833879,17885.150113416614,881.0206435465327,0.19782630050403183,6.3304416161290185,6.3304416161290185,0,0
1936,2024-06-02 12:35:48,32,32,0,0,259.44551584555217,17887.554484154447,881.1122764777217,0.1977397236605048,6.3276711571361535,6.3276711571361535,0,0
1937,2024-06-02 12:35:49,53,53,0,0,257.06322263740486,17889.936777362596,881.2030680125625,0.20165503372608198,10.687716787482346,10.687716787482346,0,0
1938,2024-06-02 12:35:50,25,25,0,0,254.9977210237168,17892.002278976284,881.2817863084807,0.19628140950959194,4.907035237739798,4.907035237739798,0,0
1939,2024-06-02 12:35:51,34,34,0,0,252.55882806960057,17894.4411719304,881.3747349152512,0.19786564282918284,6.727431856192217,6.727431856192217,0,0
1940,2024-06-02 12:35:52,34,34,0,0,250.26735084888833,17896.732649151112,881.4620653635812,0.19778297485461827,6.7246211450570215,6.7246211450570215,0,0
1941,2024-06-02 12:35:53,3,3,0,0,247.99666430056388,17899.003335699435,881.5486034589591,0.19206492232944725,0.5761947669883417,0.5761947669883417,0,0
1942,2024-06-02 12:35:54,29,29,0,0,245.3271363145248,17901.672863685475,881.6503417934025,0.19667388186037071,5.703542573950751,5.703542573950751,0,0
1943,2024-06-02 12:35:55,81,81,0,0,243.0343006552563,17903.965699344742,881.7377240131606,0.20671911629367887,16.74424841978799,16.74424841978799,0,0
1944,2024-06-02 12:35:56,0,0,0,0,241.45378635507126,17905.546213644928,881.7979589660457,0.19130781459460222,0,0,0,0
1945,2024-06-02 12:35:57,16,16,0,0,238.81520495483153,17908.18479504517,881.8985178956984,0.19406318140757778,3.1050109025212445,3.1050109025212445,0,0
1946,2024-06-02 12:35:58,0,0,0,0,236.41380914960962,17910.58619085039,881.9900374492826,0.19113166044636595,0,0,0,0
1947,2024-06-02 12:35:59,25,25,0,0,233.83030408638956,17913.16969591361,882.0884973656171,0.19552421872947526,4.888105468236882,4.888105468236882,0,0
1948,2024-06-02 12:36:00,0,0,0,0,231.59386417310066,17915.4061358269,882.1737302880853,0.1909631967277281,0,0,0,0
1949,2024-06-02 12:36:01,37,37,0,0,229.06303095801013,17917.93696904199,882.2701828285359,0.19757909357458145,7.310426462259514,7.310426462259514,0,0
1950,2024-06-02 12:36:02,0,0,0,0,227.02225956715992,17919.97774043284,882.3479586313634,0.19080341284724556,0,0,0,0
1951,2024-06-02 12:36:03,0,0,0,0,224.5413843629359,17922.458615637064,882.4425072229345,0.19071670284030215,0,0,0,0
1952,2024-06-02 12:36:04,0,0,0,0,222.08761990014608,17924.912380099853,882.5360225975124,0.19063094039112943,0,0,0,0
1953,2024-06-02 12:36:05,0,0,0,0,219.66066991547987,17927.33933008452,882.628516045983,0.1905461151449165,0,0,0,0
1954,2024-06-02 12:36:06,0,0,0,0,217.2602413831608,17929.73975861684,882.7199987358465,0.1904622168600087,0,0,0,0
1955,2024-06-02 12:36:07,0,0,0,0,214.88604447956703,17932.11395552043,882.8104817125658,0.19037923540667115,0,0,0,0
1956,2024-06-02 12:36:08,0,0,0,0,212.53779254823854,17934.46220745176,882.8999759009004,0.1902971607658654,0,0,0,0
1957,2024-06-02 12:36:09,0,0,0,0,210.21520206526677,17936.78479793473,882.9884921062247,0.1902159830280404,0,0,0,0
1958,2024-06-02 12:36:10,0,0,0,0,207.91799260506232,17939.082007394936,883.0760410158339,0.19013569239193517,0,0,0,0
1959,2024-06-02 12:36:11,0,0,0,0,205.64588680649706,17941.3541131935,883.1626332002329,0.19005627916339607,0,0,0,0
1960,2024-06-02 12:36:12,0,0,0,0,203.39861033941577,17943.601389660584,883.2482791144134,0.1899777337542063,0,0,0,0
1961,2024-06-02 12:36:13,0,0,0,0,201.17589187151415,17945.824108128487,883.3329890991162,0.18990004668092794,0,0,0,0
1962,2024-06-02 12:36:14,0,0,0,0,198.97746303557858,17948.02253696442,883.4167733820793,0.18982320856375703,0,0,0,0
1963,2024-06-02 12:36:15,0,0,0,0,196.80305839708393,17950.196941602917,883.4996420792736,0.18974721012539103,0,0,0,0
1964,2024-06-02 12:36:16,0,0,0,0,194.65241542214542,17952.347584577856,883.5816051961231,0.18967204218990913,0,0,0,0
1965,2024-06-02 12:36:17,0,0,0,0,192.52527444582077,17954.47472555418,883.662672628714,0.18959769568166365,0,0,0,0
1966,2024-06-02 12:36:18,0,0,0,0,190.4213786407587,17956.57862135924,883.7428541649887,0.189524161624185,0,0,0,0
1967,2024-06-02 12:36:19,0,0,0,0,188.34047398618995,17958.65952601381,883.8221594859288,0.18945143113909688,0,0,0,0
1968,2024-06-02 12:36:20,0,0,0,0,186.2823092372574,17960.717690762744,883.9005981667225,0.1893794954450454,0,0,0,0
1969,2024-06-02 12:36:21,42,42,0,0,184.2466358946811,17962.75336410532,883.9781796779214,0.1968922360950769,8.26947391599323,8.26947391599323,0,0
1970,2024-06-02 12:36:22,0,0,0,0,182.6554630198867,17964.344536980112,884.0388208395573,0.18925273217208613,0,0,0,0
1971,2024-06-02 12:36:23,0,0,0,0,180.65942346858427,17966.340576531416,884.1148918680293,0.18918296783929814,0,0,0,0
1972,2024-06-02 12:36:24,0,0,0,0,178.68519642605926,17968.31480357394,884.1901316003602,0.18911396588374885,0,0,0,0
1973,2024-06-02 12:36:25,0,0,0,0,176.73254352752633,17970.267456472473,884.2645491208664,0.18904571797426045,0,0,0,0
1974,2024-06-02 12:36:26,3,3,0,0,174.80122901302528,17972.198770986975,884.3381534145915,0.1894995830287001,0.5684987490861003,0.5684987490861003,0,0
1975,2024-06-02 12:36:27,30,30,0,0,172.91960381391073,17974.080396186087,884.4098639996859,0.19425701244842902,5.827710373452871,5.827710373452871,0,0
1976,2024-06-02 12:36:28,79,79,0,0,171.31293141564979,17975.68706858435,884.4710958633899,0.2036077754959562,16.08501426418054,16.08501426418054,0,0
1977,2024-06-02 12:36:29,0,0,0,0,170.1800827881402,17976.81991721186,884.5142698376438,0.18881670044236623,0,0,0,0
1978,2024-06-02 12:36:30,59,59,0,0,168.32037287050107,17978.6796271295,884.5851452098286,0.19954901569727687,11.773391926139336,11.773391926139336,0,0
1979,2024-06-02 12:36:31,37,37,0,0,167.0231338368357,17979.976866163164,884.63458426398,0.1953345507271882,7.227378376905963,7.227378376905963,0,0
1980,2024-06-02 12:36:32,0,0,0,0,165.53508911954196,17981.46491088046,884.691295110207,0.18865435151301635,0,0,0,0
1981,2024-06-02 12:36:33,35,35,0,0,163.726139200672,17983.273860799327,884.7602359689654,0.1948453326047324,6.8195866411656345,6.8195866411656345,0,0
1982,2024-06-02 12:36:34,52,52,0,0,162.24958542841597,17984.750414571583,884.8165088839868,0.19798101994993567,10.295013037396654,10.295013037396654,0,0
1983,2024-06-02 12:36:35,42,42,0,0,160.93704211574632,17986.062957884253,884.8665311992477,0.19604489584199952,8.23388562536398,8.23388562536398,0,0
1984,2024-06-02 12:36:36,29,29,0,0,159.54717328736456,17987.452826712637,884.9195004658875,0.1935938378878015,5.614221298746243,5.614221298746243,0,0
1985,2024-06-02 12:36:37,0,0,0,0,158.05604004485295,17988.943959955148,884.9763290188449,0.18839294844199841,0,0,0,0
1986,2024-06-02 12:36:38,56,56,0,0,156.3288203820202,17990.67117961798,885.0421550572433,0.1985284657219225,11.117594080427661,11.117594080427661,0,0
1987,2024-06-02 12:36:39,0,0,0,0,155.09835736052673,17991.901642639474,885.0890492119612,0.18828957335660199,0,0,0,0
1988,2024-06-02 12:36:40,49,49,0,0,153.40345894076285,17993.596541059236,885.1536434560295,0.1970869565430867,9.657260870611248,9.657260870611248,0,0
1989,2024-06-02 12:36:41,0,0,0,0,152.13732484577974,17994.86267515422,885.2018970704061,0.18818608119001645,0,0,0,0
1990,2024-06-02 12:36:42,101,101,0,0,150.47478427567668,17996.525215724323,885.2652581250312,0.20733246601472488,20.940579067487214,20.940579067487214,0,0
1991,2024-06-02 12:36:43,0,0,0,0,149.66106038872812,17997.338939611273,885.2962699418722,0.18809953233504015,0,0,0,0
1992,2024-06-02 12:36:44,57,57,0,0,148.02558017430258,17998.974419825696,885.3585996997549,0.1984143606543885,11.309618557300144,11.309618557300144,0,0
1993,2024-06-02 12:36:45,0,0,0,0,146.8685649434936,18000.131435056508,885.402694687005,0.188001930771272,0,0,0,0
1994,2024-06-02 12:36:46,113,113,0,0,145.26360082348629,18001.736399176512,885.4638614465463,0.209674788779879,23.693251132126328,23.693251132126328,0,0
1995,2024-06-02 12:36:47,45,45,0,0,144.57362757091934,18002.42637242908,885.4901570051221,0.19601094604445943,8.820492572000674,8.820492572000674,0,0
1996,2024-06-02 12:36:48,75,75,0,0,143.34877084152043,18003.65122915848,885.53683749854,0.20175611827994883,15.131708870996162,15.131708870996162,0,0
1997,2024-06-02 12:36:49,97,97,0,0,142.36945722543672,18004.630542774565,885.5741601026555,0.2061866719320964,20.000107177413348,20.000107177413348,0,0
1998,2024-06-02 12:36:50,44,44,0,0,141.5683563558265,18005.431643644173,885.6046908439031,0.1957141715941293,8.611423550141689,8.611423550141689,0,0
1999,2024-06-02 12:36:51,97,97,0,0,140.36122599363063,18006.63877400637,885.6506957680501,0.20610962777526665,19.992633894200864,19.992633894200864,0,0
2000,2024-06-02 12:36:52,143,143,0,0,139.57142527095874,18007.42857472904,885.6807958495953,0.21608529042685745,30.900196531040617,30.900196531040617,0,0
2001,2024-06-02 12:36:53,145,145,0,0,139.13831740646674,18007.86168259353,885.6973020158531,0.21652496084635806,31.39611932272192,31.39611932272192,0,0
2002,2024-06-02 12:36:54,70,70,0,0,138.72184136861614,18008.278158631383,885.7131743268565,0.200594693917232,14.041628574206241,14.041628574206241,0,0
2003,2024-06-02 12:36:55,129,129,0,0,137.736182122987,18009.263817877014,885.7507387691487,0.21286588436743425,27.45969908339902,27.45969908339902,0,0
2004,2024-06-02 12:36:56,138,138,0,0,137.20287949273006,18009.797120507268,885.7710634563743,0.21485608624908195,29.650139902373308,29.650139902373308,0,0
2005,2024-06-02 12:36:57,171,171,0,0,136.73944084109965,18010.2605591589,885.7887255587312,0.2225486996315736,38.055827636999084,38.055827636999084,0,0
2006,2024-06-02 12:36:58,46,46,0,0,136.5256113954738,18010.474388604525,885.7968748089982,0.19590494560609137,9.011627497880204,9.011627497880204,0,0
2007,2024-06-02 12:36:59,120,120,0,0,135.3763988533226,18011.62360114668,885.8406724281173,0.2107989772999616,25.295877275995394,25.295877275995394,0,0
2008,2024-06-02 12:37:00,214,199.4,14.291787160208207,0.30821283979178693,134.7853697519234,18012.214630248076,885.8631971278762,0.23338293344605635,49.94394775745606,46.536556929143636,3.3354592116360746,0.07193161667634664
2009,2024-06-02 12:37:01,125,125,0,0,149.3853697519234,17997.614630248077,885.3067767829157,0.21244377793358643,26.555472241698304,26.555472241698304,0,0
2010,2024-06-02 12:37:02,113,113,0,0,148.77416574111703,17998.225834258883,885.3300703682947,0.209811673451714,23.708719100043684,23.708719100043684,0,0
2011,2024-06-02 12:37:03,152,152,0,0,148.0675180024377,17998.932481997563,885.3570014079195,0.21850276917314634,33.212420914318244,33.212420914318244,0,0
2012,2024-06-02 12:37:04,113,113,0,0,147.6812700115382,17999.318729988463,885.3717216983534,0.20976905903585694,23.703903671051833,23.703903671051833,0,0
2013,2024-06-02 12:37:05,120,120,0,0,146.9798133105103,18000.02018668949,885.398454902433,0.21125468373615733,25.35056204833888,25.35056204833888,0,0
2014,2024-06-02 12:37:06,118,118,0,0,146.33812578062665,18000.661874219375,885.4229102446752,0.21079503265664828,24.8738138534845,24.8738138534845,0,0
2015,2024-06-02 12:37:07,106,106,0,0,145.68318296155445,18001.316817038445,885.4478707590118,0.20820005002132078,22.069205302260002,22.069205302260002,0,0
2016,2024-06-02 12:37:08,124,124,0,0,144.9352988407538,18002.064701159245,885.4763733576752,0.21204845472094863,26.294008385397632,26.294008385397632,0,0
2017,2024-06-02 12:37:09,47,47,0,0,144.3343482700216,18002.665651729978,885.4992761743788,0.1963779220103711,9.229762334487441,9.229762334487441,0,0
2018,2024-06-02 12:37:10,105,105,0,0,143.1272921033139,18003.872707896688,885.5452782708629,0.20788991448055316,21.828441020458083,21.828441020458083,0,0
2019,2024-06-02 12:37:11,102,102,0,0,142.38468259119318,18004.615317408807,885.573579849007,0.20723029153277314,21.13748973634286,21.13748973634286,0,0
2020,2024-06-02 12:37:12,22,22,0,0,141.62251159030458,18005.377488409697,885.6026269347079,0.19168604742165113,4.217093043276325,4.217093043276325,0,0
2021,2024-06-02 12:37:13,139,139,0,0,140.24479455987017,18006.75520544013,885.6551330843884,0.21520377014464123,29.913324050105132,29.913324050105132,0,0
2022,2024-06-02 12:37:14,23,23,0,0,139.7787834148963,18007.221216585105,885.6728932269939,0.19179980023703025,4.411395405451696,4.411395405451696,0,0
2023,2024-06-02 12:37:15,130,130,0,0,138.42663020673794,18008.573369793263,885.72442511429006,0.21311492595346726,27.704940373950745,27.704940373950745,0,0
2024,2024-06-02 12:37:16,34,34,0,0,137.89825296753298,18009.101747032466,885.7445620900234,0.19372911577998544,6.586789936519505,6.586789936519505,0,0
2025,2024-06-02 12:37:17,111,111,0,0,136.64709612670367,18010.352903873296,885.7922449065284,0.20891132845974233,23.1891574590314,23.1891574590314,0,0
2026,2024-06-02 12:37:18,22,22,0,0,135.98306189760166,18011.0169381024,885.8175519034342,0.1914848821570253,4.212667407454557,4.212667407454557,0,0
2027,2024-06-02 12:37:19,118,118,0,0,134.6602059609063,18012.339794039093,885.8679672429292,0.21033734343590166,24.819806525436395,24.819806525436395,0,0
2028,2024-06-02 12:37:20,21,21,0,0,134.05752819365722,18012.942471806342,885.890935884789,0.19123720227717506,4.015981247820676,4.015981247820676,0,0
2029,2024-06-02 12:37:21,19,19,0,0,132.74608878407238,18014.25391121593,885.9409161292189,0.19083356717452038,3.6258377763158873,3.6258377763158873,0,0
2030,2024-06-02 12:37:22,95,95,0,0,131.43299257529142,18015.56700742471,885.990959515894,0.2053536673539341,19.50859839862374,19.50859839862374,0,0
2031,2024-06-02 12:37:23,36,36,0,0,130.67902719835325,18016.320972801648,886.019693877204,0.19383564692981414,6.978083289473309,6.978083289473309,0,0
2032,2024-06-02 12:37:24,27,27,0,0,129.50764309396823,18017.49235690603,886.0643364763438,0.19215315358628568,5.188135146829714,5.188135146829714,0,0
2033,2024-06-02 12:37:25,0,0,0,0,128.28312131285224,18018.716878687148,886.1110042045534,0.18735234390631564,0,0,0,0
2034,2024-06-02 12:37:26,38,38,0,0,126.88125695209617,18020.118743047904,886.1644306327178,0.19406648552573377,7.374526449977884,7.374526449977884,0,0
2035,2024-06-02 12:37:27,0,0,0,0,125.75777453380077,18021.242225466198,886.2072476515359,0.1872640795565518,0,0,0,0
2036,2024-06-02 12:37:28,0,0,0,0,124.38350689513776,18022.616493104862,886.2596223415068,0.1872160470088896,0,0,0,0
2037,2024-06-02 12:37:29,96,96,0,0,123.02425710765473,18023.975742892344,886.3114246864135,0.2052379075961248,19.702839129227982,19.702839129227982,0,0
2038,2024-06-02 12:37:30,0,0,0,0,122.32526905539106,18024.674730944607,886.338063807863,0.18714410876021365,0,0,0,0
2039,2024-06-02 12:37:31,0,0,0,0,120.98851147299295,18026.01148852701,886.3890089527349,0.18709738724070532,0,0,0,0
2040,2024-06-02 12:37:32,0,0,0,0,119.6663618358534,18027.333638164146,886.4393973744599,0.1870511762890133,0,0,0,0
2041,2024-06-02 12:37:33,0,0,0,0,118.35866050989401,18028.641339490106,886.4892351568501,0.18700547032570605,0,0,0,0
2042,2024-06-02 12:37:34,0,0,0,0,117.06524960550072,18029.9347503945,886.5385283172334,0.18696026383232447,0,0,0,0
2043,2024-06-02 12:37:35,0,0,0,0,115.78597295846045,18031.21402704154,886.5872828071819,0.18691555135071364,0,0,0,0
2044,2024-06-02 12:37:36,0,0,0,0,114.52067611110606,18032.479323888892,886.6355045132285,0.18687132748236562,0,0,0,0
2045,2024-06-02 12:37:37,0,0,0,0,113.26920629366745,18033.730793706334,886.6831992575798,0.18682758688776616,0,0,0,0
2046,2024-06-02 12:37:38,0,0,0,0,112.0314124058264,18034.968587594172,886.7303727988169,0.18678432428575117,0,0,0,0
2047,2024-06-02 12:37:39,0,0,0,0,110.80714499847294,18036.192855001525,886.7770308325925,0.18674153445286823,0,0,0,0
2048,2024-06-02 12:37:40,0,0,0,0,109.59625625566115,18037.40374374434,886.8231789923176,0.18669921222274613,0,0,0,0
2049,2024-06-02 12:37:41,0,0,0,0,108.39859997676213,18038.60140002324,886.8688228498414,0.1866573524854719,0,0,0,0
2050,2024-06-02 12:37:42,0,0,0,0,107.21403155881194,18039.78596844119,886.9139679161253,0.18661595018697236,0,0,0,0
2051,2024-06-02 12:37:43,0,0,0,0,106.04240797905251,18040.957592020946,886.9586196419069,0.18657500032840524,0,0,0,0
2052,2024-06-02 12:37:44,0,0,0,0,104.88358777766335,18042.116412222338,887.0027834183594,0.18653449796555446,0,0,0,0
2053,2024-06-02 12:37:45,0,0,0,0,103.73743104068187,18043.26256895932,887.046464577741,0.18649443820823464,0,0,0,0
2054,2024-06-02 12:37:46,0,0,0,0,102.60379938311046,18044.39620061689,887.0896683940399,0.18645481621969928,0,0,0,0
2055,2024-06-02 12:37:47,0,0,0,0,101.48255593220809,18045.51744406779,887.1324000836107,0.18641562721605764,0,0,0,0
2056,2024-06-02 12:37:48,0,0,0,0,100.37356531096457,18046.626434689035,887.1746648058046,0.18637686646569646,0,0,0,0
2057,2024-06-02 12:37:49,0,0,0,0,99.2766936217553,18047.723306378244,887.2164676635914,0.18633852928870928,0,0,0,0
2058,2024-06-02 12:37:50,0,0,0,0,98.19180843017479,18048.808191569824,887.2578137041764,0.1863006110563312,0,0,0,0
2059,2024-06-02 12:37:51,0,0,0,0,97.11877874904665,18049.881221250955,887.2987079196098,0.18626310719037986,0,0,0,0
2060,2024-06-02 12:37:52,0,0,0,0,96.05747502260853,18050.942524977392,887.3391552473888,0.18622601316270285,0,0,0,0
2061,2024-06-02 12:37:53,0,0,0,0,95.00776911086969,18051.99223088913,887.3791605710543,0.18618932449463105,0,0,0,0
2062,2024-06-02 12:37:54,0,0,0,0,93.96953427413963,18053.03046572586,887.4187287207806,0.1861530367564375,0,0,0,0
2063,2024-06-02 12:37:55,29,29,0,0,92.94264515772579,18054.057354842273,887.457864473958,0.19120231347846428,5.5448670908754645,5.5448670908754645,0,0
2064,2024-06-02 12:37:56,0,0,0,0,92.07400007310228,18054.925999926898,887.4909693916043,0.186086785224134,0,0,0,0
2065,2024-06-02 12:37:57,0,0,0,0,91.06782515364463,18055.932174846355,887.5293157063834,0.1860516180242265,0,0,0,0
2066,2024-06-02 12:37:58,0,0,0,0,90.07264560712333,18056.927354392876,887.5672429766965,0.18601683512775444,0,0,0,0
2067,2024-06-02 12:37:59,0,0,0,0,89.08834127726767,18057.911658722733,887.6047557818175,0.18598243233509032,0,0,0,0
2068,2024-06-02 12:38:00,0,0,0,0,88.11479332086193,18058.885206679137,887.6418586509776,0.18594840549250036,0,0,0,0
2069,2024-06-02 12:38:01,0,0,0,0,87.15188419339647,18059.848115806602,887.6785560639139,0.1859147504916417,0,0,0,0
2070,2024-06-02 12:38:02,0,0,0,0,86.19949763487558,18060.800502365124,887.714852451409,0.1858814632690673,0,0,0,0
2071,2024-06-02 12:38:03,0,0,0,0,85.2575186557805,18061.74248134422,887.7507521958264,0.18584853980573512,0,0,0,0
2072,2024-06-02 12:38:04,0,0,0,0,84.32583352318574,18062.674166476816,887.7862596316397,0.18581597612652262,0,0,0,0
2073,2024-06-02 12:38:05,0,0,0,0,83.40432974702713,18063.595670252973,887.8213790459556,0.18578376829974724,0,0,0,0
2074,2024-06-02 12:38:06,0,0,0,0,82.49289606652007,18064.50710393348,887.8561146790321,0.18575191243669104,0,0,0,0
